gfx,cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,1024,5120,1280,38,0,10.8223,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,1240.2,1332.24,0.0
gfx950,256,1024,5120,5120,49,0,23.1664,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,2317.46,1131.57,0.0
gfx950,256,1024,5120,6400,49,0,25.3882,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,2643.31,1187.42,0.0
gfx950,256,1024,5120,25600,49,0,84.2335,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,3186.8,1058.12,0.0
gfx950,256,1024,6144,3072,51,0,17.8126,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x128E,2170.08,1324.51,0.0
gfx950,256,1024,6144,4096,51,0,20.4317,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x128E,2522.53,1334.35,0.0
gfx950,256,1024,6144,12288,51,0,49.6008,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x128E,3117.26,1141.58,0.0
gfx950,256,1024,6144,16384,43,0,61.8487,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3333.27,1152.86,0.0
gfx950,256,1024,6400,5120,51,0,26.509,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x128E,2531.55,1211.39,0.0
gfx950,256,1024,7168,2048,8,0,19.98,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1504.74,1154.59,0.0
gfx950,256,1024,7168,2304,9,0,22.1345,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1528.06,1089.58,0.0
gfx950,256,1024,7168,8192,43,0,36.9755,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3252.4,1304.5,0.0
gfx950,256,1024,7168,16384,43,0,67.0567,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3586.79,1219.7,0.0
gfx950,256,1024,7168,18432,53,0,75.1228,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x128E,3601.88,1200.4,0.0
gfx950,256,1024,8192,1024,8,0,14.3455,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1197.58,1498.44,0.0
gfx950,256,1024,8192,2048,43,0,18.0551,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,1903.05,1451.91,0.0
gfx950,256,1024,8192,3584,43,0,21.7992,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,2758.34,1527.23,0.0
gfx950,256,1024,8192,4096,43,0,21.6498,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3174.14,1646.74,0.0
gfx950,256,1024,8192,7168,43,0,35.1762,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3418.76,1415.94,0.0
gfx950,256,1024,8192,8192,53,0,38.144,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x128E,3603.16,1429.48,0.0
gfx950,256,1024,8192,28672,43,0,111.089,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,4330.19,1340.35,0.0
gfx950,256,1024,9216,16384,47,0,73.6628,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,4198.02,1395.01,0.0
gfx950,256,1024,10240,8192,50,0,49.6385,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3461.0,1351.95,0.0
gfx950,256,1024,10880,28416,10,0,170.7924,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,3707.26,1120.74,0.0
gfx950,256,1024,12288,512,44,0,12.3061,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,1047.03,2321.91,0.0
gfx950,256,1024,12288,1536,44,0,17.9317,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,2155.66,1973.57,0.0
gfx950,256,1024,12288,4096,44,0,31.5117,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3271.14,1663.79,0.0
gfx950,256,1024,12288,6144,44,0,43.5271,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3552.24,1517.68,0.0
gfx950,256,1024,12800,5120,48,0,40.8113,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,3288.74,1509.48,0.0
gfx950,256,1024,13312,16384,54,0,97.7036,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4571.75,1481.05,0.0
gfx950,256,1024,14336,8192,54,0,60.3453,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3985.7,1529.11,0.0
gfx950,256,1024,16384,512,45,0,14.463,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,1187.85,2628.15,0.0
gfx950,256,1024,16384,2048,54,0,21.8036,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3151.75,2356.5,0.0
gfx950,256,1024,16384,4096,54,0,34.1505,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4024.51,2026.5,0.0
gfx950,256,1024,16384,6656,54,0,52.7494,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4233.95,1734.39,0.0
gfx950,256,1024,16384,8192,54,0,59.9643,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4584.03,1748.67,0.0
gfx950,256,1024,16384,13312,54,0,91.4984,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4881.8,1633.06,0.0
gfx950,256,1024,16384,16384,54,0,111.7138,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4921.11,1576.89,0.0
gfx950,256,1024,16384,26624,54,0,163.6572,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5458.69,1621.01,0.0
gfx950,256,1024,16384,53248,54,0,330.6898,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5402.97,1502.99,0.0
gfx950,256,1024,18432,7168,47,0,75.4356,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3586.94,1424.78,0.0
gfx950,256,1024,20480,16384,50,0,165.8132,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,4144.39,1315.36,0.0
gfx950,256,1024,24576,1536,54,0,34.8437,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2218.75,2008.75,0.0
gfx950,256,1024,26624,16384,54,0,189.7626,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4707.74,1480.89,0.0
gfx950,256,1024,28672,4096,54,0,67.7295,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3551.16,1764.93,0.0
gfx950,256,1024,32768,512,54,0,25.3249,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,1356.76,2991.51,0.0
gfx950,256,1024,51200,5120,48,0,143.817,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,3733.01,1658.71,0.0
gfx950,256,1024,53248,16384,54,0,375.89,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4753.27,1472.9,0.0
gfx950,256,1024,57344,8192,54,0,212.8558,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4519.83,1674.92,0.0
gfx950,256,1024,59136,8192,54,0,219.812,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4513.57,1672.0,0.0
gfx950,256,1024,106496,16384,54,0,695.1664,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5140.37,1580.78,0.0
gfx950,256,1152,1280,8192,29,0,18.0,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1342.18,717.26,0.0
gfx950,256,1152,2304,16384,37,0,38.6497,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2250.29,869.86,0.0
gfx950,256,1152,2560,8192,37,0,21.6324,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2233.61,975.51,0.0
gfx950,256,1152,4608,16384,49,0,54.2861,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,3204.25,1064.78,0.0
gfx950,256,1152,5120,1280,38,0,13.5937,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,1110.77,1163.08,0.0
gfx950,256,1152,5120,5120,38,0,23.5739,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2562.07,1181.51,0.0
gfx950,256,1152,5120,6400,49,0,26.6498,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,2832.95,1195.76,0.0
gfx950,256,1152,5120,25600,49,0,85.8163,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,3519.03,1072.97,0.0
gfx950,256,1152,6400,5120,53,0,29.0565,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x128E,2598.3,1172.84,0.0
gfx950,256,1152,7168,8192,43,0,39.4724,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3427.5,1281.75,0.0
gfx950,256,1152,8192,1024,47,0,14.4799,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,1334.77,1633.89,0.0
gfx950,256,1152,8192,2048,47,0,17.1527,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2253.56,1658.2,0.0
gfx950,256,1152,8192,3584,47,0,23.2214,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2913.08,1533.88,0.0
gfx950,256,1152,8192,7168,47,0,38.4727,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3516.56,1361.05,0.0
gfx950,256,1152,8192,8192,47,0,41.1237,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3759.85,1389.65,0.0
gfx950,256,1152,8192,28672,47,0,121.8771,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,4440.26,1253.97,0.0
gfx950,256,1152,9216,16384,50,0,85.6876,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,4060.01,1239.02,0.0
gfx950,256,1152,10240,8192,50,0,50.9078,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3796.54,1380.04,0.0
gfx950,256,1152,12800,5120,54,0,43.4897,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3471.97,1499.4,0.0
gfx950,256,1152,13312,16384,45,0,119.9853,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,4188.11,1243.15,0.0
gfx950,256,1152,14336,8192,45,0,66.8811,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,4045.73,1442.4,0.0
gfx950,256,1152,16384,2048,47,0,30.2016,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2559.78,1844.46,0.0
gfx950,256,1152,16384,4096,47,0,46.9601,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3292.56,1568.62,0.0
gfx950,256,1152,16384,6656,47,0,69.2029,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3630.71,1388.79,0.0
gfx950,256,1152,16384,8192,47,0,81.3708,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3800.35,1346.63,0.0
gfx950,256,1152,16384,13312,47,0,123.7448,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,4060.87,1248.28,0.0
gfx950,256,1152,16384,26624,47,0,232.4817,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,4323.02,1166.49,0.0
gfx950,256,1152,26624,16384,45,0,226.9321,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,4428.74,1272.99,0.0
gfx950,256,1152,51200,5120,54,0,155.4048,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3886.49,1621.48,0.0
gfx950,256,1152,53248,16384,54,0,451.0597,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4456.27,1259.98,0.0
gfx950,256,1152,57344,8192,54,0,254.8822,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4246.4,1458.4,0.0
gfx950,256,1536,512,7168,0,0,25.5821,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,440.71,348.4,0.0
gfx950,256,1536,1280,8192,29,0,17.9019,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1799.38,863.96,0.0
gfx950,256,1536,1536,7168,4,0,29.9466,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1129.44,525.22,0.0
gfx950,256,1536,2304,16384,42,0,45.0414,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2574.61,855.55,0.0
gfx950,256,1536,2560,8192,42,0,25.354,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2541.0,971.9,0.0
gfx950,256,1536,3072,1536,4,0,12.9268,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1121.35,1003.82,0.0
gfx950,256,1536,3200,10496,46,0,37.9321,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2720.12,914.4,0.0
gfx950,256,1536,3456,517376,38,0,1592.2596,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,3449.75,817.7,0.0
gfx950,256,1536,4608,7168,6,0,54.4245,a4w4_blockscale_256x96x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1864.39,664.7,0.0
gfx950,256,1536,4608,16384,51,0,65.3407,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x128E,3549.52,986.94,0.0
gfx950,256,1536,5120,1280,43,0,15.6453,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,1286.82,1277.6,0.0
gfx950,256,1536,5120,5120,43,0,28.2912,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,2846.49,1158.24,0.0
gfx950,256,1536,5120,6400,43,0,31.8861,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3156.96,1161.25,0.0
gfx950,256,1536,5120,25600,43,0,100.8438,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3992.84,1000.81,0.0
gfx950,256,1536,6400,5120,47,0,33.9068,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2968.82,1179.02,0.0
gfx950,256,1536,7168,2048,10,0,26.9209,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1675.17,1149.03,0.0
gfx950,256,1536,7168,2304,7,0,29.4102,a4w4_blockscale_256x96x512x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1725.06,1089.66,0.0
gfx950,256,1536,7168,8192,50,0,48.3249,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3732.83,1193.42,0.0
gfx950,256,1536,8192,1024,45,0,17.5535,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,1468.07,1717.41,0.0
gfx950,256,1536,8192,2048,50,0,20.3498,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2532.68,1726.17,0.0
gfx950,256,1536,8192,3584,54,0,28.3942,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3176.5,1500.25,0.0
gfx950,256,1536,8192,7168,50,0,46.6282,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3868.66,1287.44,0.0
gfx950,256,1536,8192,8192,52,0,53.7063,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,3838.63,1210.5,0.0
gfx950,256,1536,8192,28672,50,0,142.6752,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,5057.32,1153.85,0.0
gfx950,256,1536,9216,16384,54,0,101.515,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4569.34,1146.55,0.0
gfx950,256,1536,10240,8192,54,0,59.7295,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4314.42,1334.21,0.0
gfx950,256,1536,12800,5120,47,0,61.135,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3293.15,1243.51,0.0
gfx950,256,1536,13312,16384,50,0,157.0373,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,4266.6,1034.97,0.0
gfx950,256,1536,14336,8192,54,0,93.3554,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3864.56,1168.14,0.0
gfx950,256,1536,16384,2048,54,0,36.3137,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2838.58,1891.34,0.0
gfx950,256,1536,16384,4096,54,0,58.7302,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3510.26,1481.89,0.0
gfx950,256,1536,16384,6656,50,0,83.9826,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3989.01,1309.43,0.0
gfx950,256,1536,16384,8192,50,0,99.0521,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,4162.63,1249.16,0.0
gfx950,256,1536,16384,13312,50,0,143.3822,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,4672.93,1182.9,0.0
gfx950,256,1536,16384,26624,50,0,259.8596,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,5156.75,1111.69,0.0
gfx950,256,1536,26624,16384,54,0,280.4802,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4777.63,1114.07,0.0
gfx950,256,1536,51200,5120,54,0,185.6814,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4337.03,1574.15,0.0
gfx950,256,1536,53248,16384,54,0,505.4454,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5302.37,1211.54,0.0
gfx950,256,1536,57344,8192,54,0,323.7218,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4457.87,1289.17,0.0
gfx950,256,1552,57344,8192,21,0,402.0203,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3627.03,1042.82,0.0
gfx950,256,1600,1280,8192,29,0,18.8692,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1778.26,842.24,0.0
gfx950,256,1600,2304,16384,42,0,45.0896,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2679.02,872.8,0.0
gfx950,256,1600,2560,8192,46,0,27.4374,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2445.89,919.6,0.0
gfx950,256,1600,4608,16384,43,0,67.3316,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3588.09,974.31,0.0
gfx950,256,1600,5120,1280,39,0,15.9852,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x384E,1311.93,1294.0,0.0
gfx950,256,1600,5120,5120,47,0,30.2039,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2777.33,1112.02,0.0
gfx950,256,1600,5120,6400,47,0,34.0818,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3076.65,1111.68,0.0
gfx950,256,1600,5120,25600,47,0,106.7869,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3927.73,958.92,0.0
gfx950,256,1600,6400,5120,47,0,35.922,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2919.04,1140.25,0.0
gfx950,256,1600,7168,8192,50,0,52.2949,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3593.18,1125.37,0.0
gfx950,256,1600,8192,1024,45,0,17.4726,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,1536.32,1787.25,0.0
gfx950,256,1600,8192,2048,54,0,20.5068,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2618.01,1767.29,0.0
gfx950,256,1600,8192,3584,54,0,29.2052,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3216.98,1498.42,0.0
gfx950,256,1600,8192,7168,52,0,51.3594,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,3658.63,1193.72,0.0
gfx950,256,1600,8192,8192,52,0,57.7062,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,3721.41,1149.31,0.0
gfx950,256,1600,8192,28672,54,0,161.0625,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4666.63,1034.33,0.0
gfx950,256,1600,9216,16384,48,0,105.4034,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,4584.14,1120.42,0.0
gfx950,256,1600,10240,8192,47,0,78.9556,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3399.83,1029.24,0.0
gfx950,256,1600,12800,5120,47,0,63.5804,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3298.43,1224.03,0.0
gfx950,256,1600,13312,16384,50,0,168.8251,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,4134.05,975.91,0.0
gfx950,256,1600,14336,8192,50,0,98.1944,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3827.2,1131.93,0.0
gfx950,256,1600,16384,2048,54,0,37.0677,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2896.7,1911.22,0.0
gfx950,256,1600,16384,4096,54,0,62.2458,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3450.01,1433.99,0.0
gfx950,256,1600,16384,6656,54,0,91.2148,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3825.76,1230.94,0.0
gfx950,256,1600,16384,8192,54,0,102.7525,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4179.92,1227.14,0.0
gfx950,256,1600,16384,13312,54,0,155.5977,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4485.49,1106.25,0.0
gfx950,256,1600,16384,26624,54,0,292.3706,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4774.3,998.16,0.0
gfx950,256,1600,26624,16384,48,0,290.0493,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,4812.51,1090.88,0.0
gfx950,256,1600,51200,5120,54,0,209.092,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4011.92,1430.03,0.0
gfx950,256,1600,53248,16384,54,0,576.4818,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4842.7,1074.98,0.0
gfx950,256,1600,57344,8192,48,0,336.8595,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,4462.51,1261.46,0.0
gfx950,256,1664,57344,8192,21,0,410.6409,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3807.14,1053.32,0.0
gfx950,256,1792,5376,4096,47,0,27.5359,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2866.08,1232.85,0.0
gfx950,256,1792,57344,8192,26,0,432.9381,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,3888.84,1034.19,0.0
gfx950,256,2048,512,4096,21,0,10.1832,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,843.54,720.8,0.0
gfx950,256,2048,512,7168,0,0,26.4625,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,568.06,425.97,0.0
gfx950,256,2048,1024,3072,29,0,10.2991,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1251.07,865.41,0.0
gfx950,256,2048,1280,8192,37,0,21.633,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1985.38,872.48,0.0
gfx950,256,2048,1536,7168,42,0,22.528,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2001.83,849.45,0.0
gfx950,256,2048,2048,6144,42,0,20.8673,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2469.87,1004.99,0.0
gfx950,256,2048,2304,16384,46,0,51.7314,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2988.88,871.59,0.0
gfx950,256,2048,2560,8192,38,0,31.454,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2730.95,933.43,0.0
gfx950,256,2048,3072,1536,9,0,16.228,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1190.99,1017.69,0.0
gfx950,256,2048,3072,6144,51,0,28.7334,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x128E,2690.58,985.32,0.0
gfx950,256,2048,4096,4096,43,0,22.0307,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3119.26,1332.69,0.0
gfx950,256,2048,4096,8192,43,0,38.7963,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3542.58,1081.11,0.0
gfx950,256,2048,4096,14336,53,0,64.4578,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x128E,3731.41,943.52,0.0
gfx950,256,2048,4608,7168,10,0,66.6546,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2029.74,641.06,0.0
gfx950,256,2048,4608,16384,47,0,77.7096,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3979.4,944.55,0.0
